"도서관 일련번호","도서관명","구 코드","구명","주소","전화번호","홈페이지 URL","운영시간","정기 휴관일","도서관 구분명","위도","경도"
"263","남현동우리작은도서관","0005","관악구","서울특별시 관악구 남현1가길 29 남현동복합청사 3층","02-525-1334","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.47455503","126.9778721"
"274","대학동녹두작은도서관","0005","관악구","서울특별시 관악구 신림로 111 대학동주민센터 2층 ","02-872-4765","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.47059713","126.9369585"
"1527","도림천에서용나는작은도서관","0005","관악구","서울특별시 관악구 신림로 297 도림천에서 용나는 작은도서관","02-877-2722","http://www.gwanakcullib.seoul.kr/ecolas-dl/new_kwan/intro.php","평일 : 09:00~20:00 주말 : 09:00~17:00","화요일","작은도서관","37.4810201","126.9298756"
"1603","문성작은도서관","0005","관악구","서울특별시 관악구 신림로 58길 13 문성교회","02-886-5879","","평일 : 10:00~21:00 주말 : 10:00~21:00","법정공휴일","작은도서관","37.48262033","126.9306346"
"267","미성동책의향기작은도서관","0005","관악구","서울특별시 관악구 난곡로 249 미성동주민센터 3층 ","02-830-5312","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.47617969","126.9155546"
"2658","발효 작은도서관","0005","관악구","서울특별시 관악구 남부순환로 1794 1층","","","평일 : 10:00~20:00 주말 : 10:00~18:00","일요일 공휴일","작은도서관","37.4813134777755","126.949349036309"
"2438","별별창작꿈터 봉현작은도서관","0005","관악구","서울특별시 관악구 관악로 255-7 1층","070-7163-5167","http://lib.gwanak.go.kr/menu/subpage_01/sub04.php","평일 : 09:00~18:00 주말 : 10:00~17:00","일요일","작은도서관","37.48722136","126.9566372"
"254","보라매동다사랑작은도서관","0005","관악구","서울특별시 관악구 봉천로 279-8 보라매동주민센터 2층 2","02-876-2879","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.48817959","126.9327805"
"239","블루밍문고","0005","관악구","서울특별시 관악구 은천로 93 벽산블루밍아파트관리사무소","02-877-9864","해당없음","평일 : 13:00~17:00 주말 : 11:00~14:00","일요일공휴일","작은도서관","37.49066216","126.9442455"
"1528","사랑기쁨도서관","0005","관악구","서울특별시 관악구 난향길 10 3층","02-877-9864","해당없음","평일 : 14:00~21:00 주말 : 10:00~16:00","법정공휴일","작은도서관","37.46298416","126.9183698"
"273","삼성동샛별작은도서관","0005","관악구","서울특별시 관악구 호암로 589 삼성동주민센터 3층 ","02-876-2063","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.47010823","126.9329623"
"227","삼성작은도서관","0005","관악구","서울특별시 관악구 호암로 520 삼성동자치회관 1층 ","070-7163-5166","http://lib.gwanak.go.kr/menu/subpage_01/sub04.php","평일 : 09:00~18:00 주말 : 10:00~17:00","일요일","작은도서관","37.46412118","126.931828"
"2439","서림동글사랑작은도서관","0005","관악구","서울특별시 관악구 신림로29길 6 주민센터 2층 ","02-884-3951","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.6102844","127.0152428"
"1706","서울대학교박물관도서자료실","0005","관악구","서울특별시 관악구 관악로 1 서울대학교 박물관 내","02-880-8096","http://museum.snu.ac.kr/category/이용%20안내","평일 : 10:00~17:00 주말 : 휴관일","토요일 일요일 법정공휴일","전문도서관","37.4487334","126.954225"
"270","서원동어울작은도서관","0005","관악구","서울특별시 관악구 신림로 282 서원동주민센터 2층 ","02-872-5322","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.47977219","126.9313766"
"45","성현동작은도서관","0005","관악구","서울특별시 관악구 관악로37길 56 동아아파트 상가B동 5층","02-877-7182-3","http://lib.gwanak.go.kr","평일 : 09:00~18:00 주말 : 09:00~17:00","매주 월요일 및 법정 공휴일","공공도서관","37.48731057","126.956182"
"1529","성현동파랑새작은도서관","0005","관악구","서울특별시 관악구 구암길 38 성현동주민센터 2층 ","02-875-9054","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토요일일요일","작은도서관","37.4895301","126.9481593"
"233","숲속작은도서관","0005","관악구","서울특별시 관악구 관악산나들길 114(신림동) 관악산 제1광장 산50-2","070-4118-6154","해당없음","평일 : 10:00~17:00 주말 : 10:00~17:00","매주 화요일 (4월?12월 운영)","작은도서관","37.4588720029831","126.946678074209"
"2662","쉼 작은도서관","0005","관악구","서울특별시 관악구 남부순환로145길 11","","","평일 : 10:00~20:00 주말 : 10:00~18:00","일요일 공휴일","작은도서관","37.4821635257209","126.912075417702"
"264","신림동굴렁쇠작은도서관","0005","관악구","서울특별시 관악구 신림동길 14 신림동주민센터 2층 ","02-877-2727","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.48740071","126.9271173"
"251","신림푸르지오도서관","0005","관악구","서울특별시 관악구 남부순환로 1430 신림푸르지오아파트","02-830-1554","해당없음","평일 : 10:00~18:00 주말 : 10:00~18:00","토요일일요일공휴일","작은도서관","37.47943594","126.9098975"
"265","신사동해오름작은도서관","0005","관악구","서울특별시 관악구 조원로 151-1 신사경로당 3층 ","02-853-7336","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.48595212","126.9191023"
"271","신원동울타리작은도서관","0005","관악구","서울특별시 관악구 신원로3길 13 신원동주민센터2층 2층","02-839-1547","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.48157793","126.9273363"
"73","실로암점자도서관","0005","관악구","서울특별시 관악구 남부순환로 1717","02-880-0500","http://www.silwel.or.kr","평일 : 09:00~18:00 주말 : 휴관일","매주 토일요일","장애인도서관","37.4830195","126.9389777"
"2440","안디아모작은도서관","0005","관악구","서울시 관악구 관악로 12길97 2층","","해당없음","평일 : 10:00~18:00 주말 : 10:00~18:00","토일공휴일","작은도서관","37.4771849","126.9555524"
"1279","용꿈꾸는작은도서관","0005","관악구","서울특별시 관악구 관악로 145 관악구청 본관 1층 (청룡동 1570-1) 1층","02-889-8823~5","http://www.gwanakcullib.seoul.kr","평일 : 09:00~22:00 주말 : 09:00~17:00","매주 일요일","작은도서관","37.47846743","126.9511318"
"2441","우리동네 작은도서관","0005","관악구","서울시 관악구 조원로16길33","","해당없음","평일 : 10:00~18:00 주말 : 10:00~18:00","월요일","작은도서관","37.4826559","126.9091717"
"2660","우리동네 작은도서관","0005","관악구","서울특별시 관악구 조원로 16길 33","","","평일 : 10:00~20:00 주말 : 10:00~18:00","일요일 공휴일","작은도서관","37.4827014482824","126.911379220656"
"247","은천2단지작은도서관","0005","관악구","서울특별시 관악구 인헌12길 46-1 (은천2단지아파트)","02-887-3168","해당없음","평일 : 14:00~18:00 주말 : 휴관일","토일공휴일","작은도서관","37.4706759","126.9645708"
"1068","은천동작은도서관","0005","관악구","서울특별시 관악구 봉천로33나길 30","02-877-1162-4","http://lib.gwanak.go.kr","평일 : 09:00~18:00 주말 : 09:00~17:00","매주 월요일 및 법정 공휴일","공공도서관","37.48530503","126.9424097"
"224","은천동한울작은도서관","0005","관악구","서울특별시 관악구 국회단지2길 29-10 은천동자치회관 2층 ","02-876-4091","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.48690437","126.9415636"
"2442","이편한세상 서울대입구1단지 작은도서관","0005","관악구","서울특별시 관악구 청룡10길45","","해당없음","평일 : 09:00~20:00 주말 : 10:00~18:00","일요일","작은도서관","37.4793054","126.9450919"
"2443","이편한세상 서울대입구2단지 작은도서관","0005","관악구","서울특별시 관악구 청룡16길43","","해당없음","평일 : 09:00~20:00 주말 : 10:00~18:00","일요일","작은도서관","37.479022","126.9417378"
"262","인헌동보물섬작은도서관","0005","관악구","서울특별시 관악구 남부순환로246가길 20 인헌동주민센터 2층 ","02-889-4941","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.47509832","126.9653238"
"1069","조원도서관","0005","관악구","서울특별시 관악구 조원로12길 25","02-851-5571-2","http://lib.gwanak.go.kr","평일 : 09:00~18:00 주말 : 09:00~17:00","매주 월요일 및 법정 공휴일","공공도서관","37.48256322","126.9077952"
"257","중앙동새싹작은도서관","0005","관악구","서울특별시 관악구 양녕로6다길 7 중앙동주민센터 1층 ","02-875-9513","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.48419247","126.949751"
"2444","책 N 꿈 도서관","0005","관악구","서울특별시 관악구 남부순환로1989","","해당없음","평일 : 10:00~18:00 주말 : 10:00~18:00","월요일","작은도서관","37.4755524","126.9677028"
"230","책쉼터","0005","관악구","서울특별시 관악구 낙성대로3길 37 관악구민종합체육센터 2층 223-9 2층","02-879-5712","http://lib.gwanak.go.kr/","평일 : 09:00~18:00 주말 : 휴관일","토일요일","작은도서관","37.47306768","126.9603155"
"229","책이랑놀이랑도서관","0005","관악구","서울특별시 관악구 행운1길 12 신창문화복지센터 2층 1675-12 신창문화복지센터 2층 ","02-878-0955","http://www.gwanakcullib.seoul.kr/ecolas-dl/new_kwan/bp_lib/index.php","평일 : 09:00~18:00 주말 : 09:00~17:00","매주 화요일","작은도서관","37.47998681","126.9586067"
"260","청룡동숯고을작은도서관","0005","관악구","서울특별시 관악구 쑥고개로 44 청룡동주민센터 2층 ","02-876-4083","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.47911357","126.9416385"
"258","청림동푸른숲작은도서관","0005","관악구","서울특별시 관악구 관악로 40길 39 청림동주민센터 3층 ","02-876-4090","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.49184879","126.9586286"
"2725","푸른나무작은도서관","0005","관악구","서울특별시 관악구 남부순환로 1978-1 지하","","","평일 : 10:00~20:00 주말 : 10:00~18:00","공휴일","작은도서관","37.475081549801","126.968513191748"
"2445","푸른들작은도서관","0005","관악구","서울시 관악구 청림2길16","","해당없음","평일 : 10:00~18:00 주말 : 10:00~18:00","월요일","작은도서관","37.4876406","126.9562654"
"252","한울타리도서관","0005","관악구","서울특별시 관악구 인헌12길 46-2 은천아파트","02-871-2632","해당없음","평일 : 14:00~18:00 주말 : 14:00~18:00","목요일 금요일","작은도서관","37.47166951","126.9652754"
"259","행운동마루작은도서관","0005","관악구","서울특별시 관악구 행운1길 43 행운동주민센터 2층 ","02-876-3434","http://lib.gwanak.go.kr/menu/subpage_01/sub03.php","평일 : 10:00~20:00 주말 : 휴관일","토일요일","작은도서관","37.48064099","126.9570298"
"293","광장동새마을작은도서관","0024","광진구","서울특별시 광진구 광장로 52 광장동주민센터 2층","02-458-8379","https://smalllib.gwangjin.go.kr/small/index.do","월~금 12:00 ~ 16:00","토일공휴일","작은도서관","37.55821672","127.1137041"
"1064","광장현대파크빌도서관","0024","광진구","서울특별시 광진구 아차산로 549 현대파크빌아파트관리사무소 1층 ","02-458-7480","","평일 : 09:00~23:00 주말 : 휴관일","매주 토일요일","작은도서관","37.54476697","127.1015203"
"27","광진정보도서관","0024","광진구","서울특별시 광진구 아차산로78길 90(광장동)","02-3437-5092~5 ?","http://www.gwangjinlib.seoul.kr/","평일 : 09:00~18:00 주말 : 09:00~17:00","매월둘째/넷째화요일및법정공휴일","공공도서관","37.55067985","127.1102945"
"2642","구의1동새마을작은도서관","0024","광진구","서울특별시 광진구 광나루로36길 56  구의1동주민센터 2층","02-454-2830","https://smalllib.gwangjin.go.kr/small/index.do","월~금 9:30 ~ 17:30","토일공휴일","작은도서관","37.5424132407312","127.085677335897"
"291","구의2동새마을작은도서관","0024","광진구","서울특별시 광진구 천호대로136길 55 구의2동주민센터 2층","02-458-1380","https://smalllib.gwangjin.go.kr/small/index.do","월?화?수?금 13:30~17:30 목 09:30~17:30","토일공휴일","작은도서관","37.54723979","127.0899234"
"1397","구의제3동도서관","0024","광진구","서울특별시 광진구 강변역로 17(구의동)","02-454-6294","http://www.gwangjinlib.seoul.kr/","평일 : 09:00~18:00 주말 : 09:00~17:00","매월둘째/넷째월요일및법정공휴일","공공도서관","37.53799119","127.0919832"
