"고유번호","시설명","담당구","주소","연락처","홈페이지","추천수","주출입구 접근로 여부","장애인 전용 주차구역 여부","주출입구 높이차이 제거 여부","장애인용 승강기 여부","장애인 화장실 여부","장애인용 객실 이용가능 여부","장애인용 관람석 이용가능 여부","장애인 매표소 여부","시각장애인 편의서비스 여부","청각장애인 편의서비스 여부","안내 서비스 여부","휠체어 대여 여부"
"1813","임마누엘교회(예신교회)","강동구","서울시 강동구 명일로 262","","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"1406","시티렉스(CT-LEX)","금천구","서울시 금천구 시흥대로 399","02-809-7530","http://www.ctlex.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"789","양천보건소","양천구","서울시 양천구 목동서로 339","02-2620-3912","http://health.yangcheon.go.kr/health/index.html","0","Y","Y","N","N","Y","N","N","N","N","N","N","N"
"680","서울중곡동우체국","광진구","서울시 광진구 긴고랑로 68","02-444-2005","","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"285","화곡6동주민센터","강서구","서울시 강서구 화곡로 312","02-2600-7665","http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=11&dcode=HG6","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"290","상도4동주민센터","동작구","서울시 동작구 성대로29길 53","02-823-0859","http://www.dongjak.go.kr/dong/main/main.do?dongCode=06","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"295","신정3동주민센터","양천구","서울시 양천구 중앙로 209","02-2620-4230","http://www.yangcheon.go.kr/dong/dong0009/dongCenter/main.do","0","Y","N","N","N","Y","N","N","N","N","N","N","N"
"387","신대방1동주민센터","동작구","서울시 동작구 신대방길 72","02-832-6521","http://www.dongjak.go.kr/dong/main/main.do?dongCode=14","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"154","답십리2동주민센터","동대문구","서울시 동대문구 한천로11길  18","02-2171-6246 ","http://dong.ddm.go.kr/intro","0","Y","Y","N","N","Y","N","N","N","N","N","N","N"
"518","공릉치안센터","노원구","서울시 노원구 공릉로 189","02-971-0265 ","","0","Y","Y","Y","N","N","N","Y","N","N","N","N","N"
"1532","명성교회신축본당","강동구","서울시 강동구 구천면로 452","02-440-9000","www.msch.or.kr","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"124","가락2동주민센터","송파구","서울시 송파구 중대로24길 6","02-2147-4480","http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC0200000000","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"2684","서교초등학교","마포구","서울시 마포구 와우산로23길  20-27","02-3143-0673","www.seokyo.es.kr/","0","N","Y","Y","N","Y","N","N","N","N","N","N","N"
"2826","경동초등학교","성동구","서울시 성동구 성수일로 34","02-469-2235","www.kyungdong.es.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"3079","일신여중고잠실여고","송파구","서울시 송파구 송파대로38길 8","02-2140-8131","www.ilsin.ms.kr","0","Y","Y","N","N","N","N","N","N","N","N","N","N"
"2834","백운초","도봉구","서울시 도봉구 삼양로146길 17","02-993-5727","www.s-baegun.es.kr","0","N","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2845","응봉초등학교","성동구","서울시 성동구 독서당로62길  28","02-2281-0816","www.eb.es.kr","0","Y","Y","Y","Y","Y","Y","N","N","N","N","N","N"
"131","부암동주민센터","종로구","서울시 종로구 창의문로 145","02-2148-5095","http://www.jongno.go.kr/dongMain.do?dong=04","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"2383","신아타운(병원)","중랑구","서울시 중랑구 봉화산로 194","02-3423-2275","","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2867","양천초등학교","강서구","서울시 강서구 양천로 329","02-3663-0006","www.yangcheun.es.kr","0","N","Y","Y","N","Y","N","N","N","N","N","N","N"
"2380","삼성미래여성병원","구로구","서울시 구로구 서해안로 2296","02-2682-2100","www.samsungmirae.co.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2757","서울자양초등학교","광진구","서울시 광진구 아차산로44길 26","02-457-1468","www.chayang.es.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2905","초당초","도봉구","서울시 도봉구 해등로32길  11","02-956-1561","www.chodang.es.kr","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"2910","당중초등학교","영등포구","서울시 영등포구 선유로  131","02-2633-1416","www.dangjung.es.kr","0","N","Y","Y","Y","Y","N","N","N","N","N","N","N"
"3168","방화중학교","강서구","서울시 강서구 개화동로27길 9","02-2662-4452","www.banghwa.ms.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2963","번동초등학교","강북구","서울시 강북구 오현로 204","02-987-1863","www.beondong.es.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2879","독립문초등학교","종로구","서울시 종로구 통일로12길 23","02-737-4684","www.dnm.es.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"106","길동 주민센터","강동구","서울시 강동구 명일로 22-1","02-3425-7850","http://dong.gangdong.go.kr/site/contents/dong/3240152/main.jsp","0","Y","Y","N","N","Y","N","N","N","N","N","N","N"
"1832","주는교회","금천구","서울시 금천구 독산로  237","","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"98","성산2동주민센터","마포구","서울시 마포구 월드컵북로30길 22","02-3153-6920","http://www.mapo.go.kr/CmsWeb/template/seongsan2","0","Y","N","Y","N","Y","N","N","N","N","N","N","N"
"733","동소문우체국","성북구","서울시 성북구 성북로2길 31","02-741-0204","","0","N","Y","N","N","N","N","N","N","N","N","N","N"
"726","한남동우체국","용산구","서울시 용산구 대사관로 49","02-794-2205","","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"885","무궁화공원화장실","강서구","서울시 강서구 까치산로 18","","","0","Y","N","Y","N","N","N","N","N","N","N","N","N"
"515","불암파출소","노원구","서울시 노원구 한글비석로 277","02-930-6119","","0","N","Y","Y","N","Y","N","Y","N","N","N","N","N"
"399","서강지구대","마포구","서울시 마포구 독막로22길 8","02-334-4975","","0","N","Y","Y","N","Y","N","N","N","N","N","N","N"
"2132","홍익병원본관","양천구","서울시 양천구 목동로 225","02-2693-5555","www.hih.or.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"3136","장안중학교","중랑구","서울시 중랑구 동일로  786","02-6930-3300","www.jangan70.ms.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2444","서울삼성학교","동작구","서울시 동작구 양녕로30길 19-4","02-823-7430","www.samsung.sc.kr/","0","Y","Y","Y","Y","N","N","N","N","N","N","N","N"
"957","올림픽정형외과의원","송파구","서울시 송파구 중대로 68","02-448-8817","","0","Y","Y","Y","Y","N","N","N","N","N","N","N","N"
"2741","서울구의초등학교 서관동","광진구","서울시 광진구 광나루로30길 49","02-446-5507","www.guui.es.kr","0","Y","Y","Y","Y","N","N","N","N","N","N","N","N"
"2220","강북힘찬병원","도봉구","서울시 도봉구 도봉로  446","02-1577-9229","www.himchanhospital.com","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2325","인애가한방병원(우신향한방병원)","강동구","서울시 강동구 성내로6길  15","02-477-9661","www.inega.co.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"590","사당동지구대","동작구","서울시 동작구 동작대로9길 35","02-521-0112","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"1878","서울교회","강남구","서울시 강남구 삼성로51길 7","02-558-1106","www.seoulchurch.or.kr","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"2638","서울 역삼 초등학교","강남구","서울시 강남구 강남대로66길 21","02-563-9168","www.yeoksam.es.kr/","0","Y","Y","Y","Y","N","N","N","N","N","N","N","N"
"173","반포1동주민센터","서초구","서울시 서초구 사평대로 273","02-2155-7591","http://www.seocho.go.kr/site/v6/index.jsp","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"1998","인애교회","관악구","서울시 관악구 난곡로35길 21","","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"723","남영동우체국","용산구","서울시 용산구 두텁바위로 6-1","02-793-2005","","0","Y","Y","Y","N","Y","N","Y","N","N","N","N","N"
"289","신길6동주민센터","영등포구","서울시 영등포구 대방천로 169","02-2670-1329","http://www.ydp.go.kr/jumin/page.do?mCode=A025000000&path=jumin&dongNm=%BD%C5%B1%E66%B5%BF","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"754","화곡우체국","강서구","서울시 강서구 까치산로  55","02-2602-0014","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"340","오금동주민센터","송파구","서울시 송파구 중대로25길  5","02-2147-4270","http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC1600000000","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"1540","성심수도회 수녀원 바라동","용산구","서울시 용산구 효창원로16길 22","02-702-2910","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"865","응암어린이공원 화장실","은평구","서울시 은평구 은평로11길 10","","http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000001069","0","Y","N","N","N","Y","N","N","N","N","N","N","N"
"817","고려에이트리움(국민연금공단 용산지사)","용산구","서울시 용산구 한강대로 259","02-1355","http://www.nps.or.kr/jsppage/hqCenter/hq/jisa1.jsp?areaCd=111B&jisaCd=1128","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"831","광장시장 공중화장실","종로구","서울시 종로구 종로32길 19","02-2269-8855","www.광장시장.kr","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"9","삼성디지털프라자","구로구","서울시 구로구 경인로 368","1588-3366","www.samsung.com/sec/support/digitalplaza/index_main.html ","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"934","강동연세내과","강동구","서울시 강동구 올림픽로  782","02-3426-7575","","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"944","편강한의원","서초구","서울시 서초구 서운로1길  21","02-518-7777","http://www.wwdoctor.com/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"1440","메가박스 신촌","서대문구","서울시 서대문구 신촌역로  30","1544-0070","http://www.megabox.co.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2121","마리아병원","송파구","서울시 송파구 송이로 156","02-2152-6555","","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"860","어린이대공원후문공중화장실","광진구","서울시 광진구 능동로 216","","","0","Y","N","Y","N","Y","N","N","N","N","N","N","N"
"326","불광1동주민센터","은평구","서울시 은평구 진흥로15길 10","02-351-5032","http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000002303","0","N","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2063","롯데마트 송파점","송파구","서울시 송파구 중대로 80","02-2295-2500","www.lottemart.com/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2066","GS슈퍼상계점","노원구","서울시 노원구 한글비석로 471","02-2091-0011","gssuper.gsretail.com/","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"117","홍제3동주민센터","서대문구","서울시 서대문구 세검정로4길 32","02-330-8125","http://hj3-dong.sdm.go.kr/hj3-dong/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"120","목2동주민센터","양천구","서울시 양천구 목동중앙본로 120","02-2620-3960","http://www.yangcheon.go.kr/dong/dong0002/dongCenter/main.do","0","Y","N","Y","N","N","N","N","N","N","N","N","N"
"730","이문동우체국","동대문구","서울시 동대문구 이문로  133","02-965-2005 ","","0","Y","N","Y","N","Y","N","N","N","N","N","N","N"
"11","올슈퍼","금천구","서울시 금천구 시흥대로39길  45","02-894-8777","","0","Y","N","Y","N","N","N","N","N","N","N","N","N"
"1409","CGV신촌아트레온","서대문구","서울시 서대문구 신촌로  129","1544-1122","http://www.cgv.co.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"745","고척동 우체국","구로구","서울시 구로구 중앙로 76","02-2615-1911","","1","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"810","국민건강보험공단 강남북부지사","강남구","서울시 강남구 압구정로38길 7","1577-1000","www.nhis.or.kr","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"816","국민연금 동대문중랑지사","동대문구","서울시 동대문구 왕산로 6","02-1355","http://www.nps.or.kr/jsppage/hqCenter/hq/jisa1.jsp?areaCd=111A&jisaCd=1112","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"818","영등포구 시설관리공단","영등포구","서울시 영등포구 여의대방로 211","02-2650-1400","http://www.y-sisul.or.kr/","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"1904","평강교회","중랑구","서울시 중랑구 신내로 47-1","","","0","Y","Y","N","N","N","N","N","N","N","N","N","N"
"4944","건강보험금천지사","금천구","서울시 금천구 시흥대로 446","1577-1000","http://www.nhic.or.kr/","0","Y","Y","Y","Y","N","N","N","N","N","N","N","N"
"318","상계5동주민센터","노원구","서울시 노원구 한글비석로 434","02-2116-2832","http://www.nowon.kr/dong/index.jsp?dong=1063","0","Y","Y","N","N","N","N","N","N","N","N","N","N"
"92","삼성동 주민센터","관악구","서울시 관악구 호암로  589","02-879-4771","http://www.gwanak.go.kr/servlets/rnl/gwanak/dong/user/service/ContentServlet?cmd=CONTENT&menu_no=000383&cp_post_code=7200","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"1906","큰나무교회(방화중앙교회)","강서구","서울시 강서구 금낭화로  232","","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"2742","장위초등학교","성북구","서울시 성북구 장월로8가길  41","02-942-1772","www.jangwicho.es.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"1768","오륜교회","강동구","서울시 강동구 강동대로 235","02-485-4004","www.oryun.org/","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"663","월계2동우체국","노원구","서울시 노원구 월계로 317","02-990-2005","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"974","열린산후조리원","성북구","서울시 성북구 보국문로 33","02-914-1448","","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"335","성수2가1동주민센터","성동구","서울시 성동구 뚝섬로  385-19","02-2286-7461","http://sd.go.kr/sd/dong.do?mCode=12H000000000","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"376","염리동주민센터","마포구","서울시 마포구 숭문길 14","02-3153-6650","http://www.mapo.go.kr/CmsWeb/template/yeomni","0","N","Y","Y","N","Y","N","N","N","N","N","N","N"
"890","연서공원화장실","은평구","서울시 은평구 연서로6길 8-1","","http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000001069","0","Y","N","Y","N","Y","N","N","N","N","N","N","N"
"2781","서울영풍초교","송파구","서울시 송파구 오금로57길 15","02-407-2252","www.youngpung.es.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2786","중현초등학교","노원구","서울시 노원구 섬밭로 181","02-979-8433","www.joonghyun.es.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2569","응암초등학교","은평구","서울시 은평구 가좌로6길 20","02-309-5555","www.eungam.es.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"3182","상도중학교","동작구","서울시 동작구 사당로2가길 72","02-580-8905","www.seoulsangdo.ms.kr","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"2153","서울백병원","중구","서울시 중구 퇴계로46길 35","02-2270-0114","www.paik.ac.kr/new/seoul.asp","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2740","용동초등학교","노원구","서울시 노원구 한글비석로1길 81-11","02-949-0025","www.yongdong.es.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"3099","등촌중학교","강서구","서울시 강서구 공항대로  484-12","02-2653-0392","www.deungchon.ms.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2275","아이디병원","강남구","서울시 강남구 압구정로 148","02-547-0050","www.idhospital.com/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"3126","숭실중학교","은평구","서울시 은평구 은평터널로7길 6","02-373-7641","www.soongsilm.net","0","Y","Y","Y","Y","N","N","N","N","N","N","N","N"
"718","세검정 우체국","종로구","서울시 종로구 세검정로 258","02-379-0141","","0","Y","Y","Y","Y","N","N","N","N","N","N","N","N"
"77","구의제2동주민센터","광진구","서울시 광진구 천호대로136길 55","02-450-1507","http://www.gwangjin.go.kr/office/index.jsp?dongId=07","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
