"시설명","시도명","시군구명","시군구코드","소재지도로명주소","소재지지번주소","위도","경도","설치장소설명","평일운영시작시각","평일운영종료시각","토요일운영시작시각","토요일운영종료시각","공휴일운영시작시각","공휴일운영종료시각","동시사용가능대수","공기주입가능여부","휴대전화충전가능여부","관리기관명","관리기관전화번호","데이터기준일자","제공기관코드","작업일시"
"금천장애인종합복지관","서울특별시","금천구","11545","서울특별시 금천구 시흥대로101길 17","서울특별시 금천구 독산동 1011-1","37.46397333","126.8963126","지하1층 보장구실","09:00","17:00","00:00","00:00","00:00","00:00","1","Y","N","금천종합장애인복지관","02-6912-8000","2021-02-16","3170000","2022-02-14 14:37:29.0"
"금천장애인자립생활센터","서울특별시","금천구","11545","서울특별시 금천구 독산로 70","서울특별시 금천구 독산동 291-1","37.45353815","126.9063238","현대지식산업센터 C동 603호","09:00","17:00","00:00","00:00","00:00","00:00","1","Y","Y","금천장애인생활센터","070-4035-4340","2021-02-16","3170000","2022-02-14 14:37:29.0"
"가오리역","서울특별시","강북구","11305","서울특별시 강북구 수유동 338-47","서울특별시 강북구 수유동 338-47","37.642384","127.016776","B1층 상선 승강장 엘리베이터 3호기 앞","06:00","23:00","06:00","23:00","06:00","23:00","2","Y","Y","강북구청","02-901-6677","2021-10-08","3080000","2022-02-14 14:37:29.0"
"대치2동주민센터","서울특별시","강남구","11680","서울특별시 강남구 영동대로 65길 24","서울특별시 강남구 대치동 980-9","37.50230604","127.0641871","대치2동 문화센터1층","06:00","22:00","06:00","22:00","00:00","00:00","2","N","Y","대치2동주민센터","02-3423-8443","2021-09-29","3220000","2022-02-14 14:37:29.0"
"개포1동주민센터","서울특별시","강남구","11680","서울특별시 강남구 개포로 303","서울특별시 강남구 개포동 653","37.48328034","127.0543931","주민센터 민원실","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","개포1동주민센터","02-3423-7664","2021-09-29","3220000","2022-02-14 14:37:29.0"
"개포2동주민센터","서울특별시","강남구","11680","서울특별시 강남구 개포로 511","서울특별시 강남구 개포동 182","37.4897829","127.0690748","개포2동 문화센터1층","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","개포2동주민센터","02-3423-7763","2021-09-29","3220000","2022-02-14 14:37:29.0"
"수서6단지관리사무소","서울특별시","강남구","11680","서울특별시 강남구 광평로56길 11","서울특별시 강남구 수서동 723","37.48797908","127.1056314","통합경비실","00:00","24:00","00:00","24:00","00:00","24:00","2","N","N","수서6단지관리사무소","02-3411-3409","2021-09-29","3220000","2022-02-14 14:37:29.0"
"역삼주간보호센터","서울특별시","강남구","11680","서울특별시 강남구 테헤란로 8길 36","서울특별시 강남구 역삼동 827-61","37.496458","127.032019","2층 입구","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","역삼주간보호센터","02-518-2270","2021-09-29","3220000","2022-02-14 14:37:29.0"
"삼성2동주민센터","서울특별시","강남구","11680","서울특별시 강남구 봉은사로 419","서울특별시 강남구 삼성동 38-34","37.51120565","127.0459755","삼성2동 문화센터 1층 엘리베이터 앞","09:00","22:00","06:30","22:00","00:00","00:00","2","Y","Y","삼성2동주민센터","02-3423-8242","2021-09-29","3220000","2022-02-14 14:37:29.0"
"강남구청","서울특별시","강남구","11680","서울특별시 강남구 학동로426","서울특별시 강남구 삼성동 16-1","37.51796636","127.0470611","1층 민원실","09:00","18:00","00:00","24:00","00:00","24:00","2","N","Y","강남구청","02-3423-5888","2021-09-29","3220000","2022-02-14 14:37:29.0"
"압구정동 주민센터","서울특별시","강남구","11680","서울특별시 강남구 압구정로 201","서울특별시 강남구 압구정동 458","37.53153399","127.0292754","1층 민원실","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","압구정동 주민센터","02-3423-7617","2021-09-29","3220000","2022-02-14 14:37:29.0"
"청담동 주민센터","서울특별시","강남구","11680","서울특별시 강남구 압구정로79길 26","서울특별시 강남구 청담동 124-1","37.52509058","127.049244","1층 민원실","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","청담동 주민센터","02-3423-7705","2021-09-29","3220000","2022-02-14 14:37:29.0"
"수서역","서울특별시","강남구","11680","서울특별시 강남구 광평로 지하270","서울특별시 강남구 수서동 728","37.48738773","127.101893","상가(미샤) 공중전화 부근","05:30","00:30","05:30","00:30","05:30","00:30","2","N","Y","수서역","02-6110-3491","2021-09-29","3220000","2022-02-14 14:37:29.0"
"선릉역","서울특별시","강남구","11680","서울특별시 강남구 테헤란로 지하340","서울특별시 강남구 삼성동 172-66","37.50450288","127.0489425","게이트 나와 화장실 사이","05:30","00:30","05:30","00:30","05:30","00:30","2","N","Y","선릉역","02-6110-2201","2021-09-29","3220000","2022-02-14 14:37:29.0"
"굿잡자립센터","서울특별시","강남구","11680","서울특별시 강남구 테헤란로8길 36","서울특별시 강남구 역삼동 827-61","37.49649864","127.032067","보조공학 서비스센터 안쪽","09:00","18:00","00:00","00:00","00:00","00:00","1","Y","Y","굿잡자립센터","02-518-2209","2021-09-29","3220000","2022-02-14 14:37:29.0"
"논현노인 종합복지관","서울특별시","강남구","11680","서울특별시 강남구 강남대로128길 59","서울특별시 강남구 논현동 125-13","37.51206587","127.0260872","1층 주차장 내부","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","논현노인종합복지관","02-541-0226","2021-09-29","3220000","2022-02-14 14:37:29.0"
"강남노인종합복지관","서울특별시","강남구","11680","서울특별시 강남구 삼성로628","서울특별시 강남구 삼성동 66","37.51590994","127.0521409","1층 카페 통로측","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","강남노인종합복지관","070-8031-2387","2021-09-29","3220000","2022-02-14 14:37:29.0"
"수서명화종합사회복지관","서울특별시","강남구","11680","서울특별시 강남구 광평로51길 49","서울특별시 강남구 수서동 707","37.49213604","127.0997527","1층 주출입구 좌측 내부","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","수서명화종합사회복지관","02-459-2696","2021-09-29","3220000","2022-02-14 14:37:29.0"
"강남세움복지관","서울특별시","강남구","11680","서울특별시 강남구 광평로60길 22","서울특별시 강남구 수서동 721","37.48698084","127.106951","1층 외부","09:00","18:00","09:00","18:00","00:00","00:00","1","N","N","강남세움복지관","02-2184-8700","2021-09-29","3220000","2022-02-14 14:37:29.0"
"남현동주민센터","서울특별시","관악구","11620","서울특별시 관악구 남현동 남현1가길 29 남현동복합청사","서울특별시 관악구 남현동 1086-1","37.474688","126.977868","2층 복지상담실","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","남현동주민센터","02-879-4471","2021-09-24","3200000","2022-02-14 14:37:29.0"
"신림동주민센터","서울특별시","관악구","11620","서울특별시 관악구 신림동 신림동길 14 신림동주민센터","서울특별시 관악구 신림동 1439-3","37.487355","126.927102","1층 사회복지팀  접수대 유리창 아래","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","신림동주민센터","02-879-4501","2021-09-24","3200000","2022-02-14 14:37:29.0"
"신사동주민센터","서울특별시","관악구","11620","서울특별시 관악구 신림동 조원로 142 신사동 주민센터","서울특별시 관악구 신림동 492-4","37.485410","126.918091","1층 민원실 내 입구","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","신사동주민센터","02-879-4531","2021-09-24","3200000","2022-02-14 14:37:29.0"
"조원동 주민센터","서울특별시","관악구","11620","서울특별시 관악구 신림동 조원로12길 25 조원동주민센터","서울특별시 관악구 신림동 568-27","37.482523","126.907783","1층 사무실 내 상담실 옆","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","조원동 주민센터","02-879-4566","2021-09-24","3200000","2022-02-14 14:37:29.0"
"미성동 주민센터","서울특별시","관악구","11620","서울특별시 관악구 신림동 난곡로 249 미성동 주민센터","서울특별시 관악구 신림동 763-9","37.476136","126.915541","1층 출입구 옆","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","미성동 주민센터","02-879-4591","2021-09-24","3200000","2022-02-14 14:37:29.0"
"난곡동 주민센터","서울특별시","관악구","11620","서울특별시 관악구 난곡로30길 40","서울특별시 관악구 신림동 633-56","37.471022","126.921647","1층 민원실","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","난곡동 주민센터","02-879-4621","2021-09-24","3200000","2022-02-14 14:37:29.0"
"난향동주민센터","서울특별시","관악구","11620","서울특별시 관악구 신림동 난곡로 67 난향동주민센터","서울특별시 관악구 신림동 1735-5","37.461520","126.918785","1층 출입구 우측","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","난향동주민센터","02-879-4651","2021-09-24","3200000","2022-02-14 14:37:29.0"
"서원동주민센터","서울특별시","관악구","11620","서울특별시 관악구 신림로 282","서울특별시 관악구 신림동 1641-65","37.479732","126.931365","1층 사무실 출입구 오른쪽 하단 설치","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서원동주민센터","02-879-4681","2021-09-24","3200000","2022-02-14 14:37:29.0"
"서림동 주민센터","서울특별시","관악구","11620","서울특별시 관악구 신림동 신림로29길 6 서림동주민센터","서울특별시 관악구 신림동 1694-7","37.474956","126.934990","1층 출입구 좌측","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서림동 주민센터","02-879-4741","2021-09-24","3200000","2022-02-14 14:37:29.0"
"삼성동주민센터","서울특별시","관악구","11620","서울특별시 관악구 신림동 호암로 589 삼성동주민센터","서울특별시 관악구 신림동 1528","37.470106","126.932951","1층 복지상담실 옆","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","삼성동주민센터","02-879-4771","2021-09-24","3200000","2022-02-14 14:37:29.0"
"대학동 주민센터","서울특별시","관악구","11620","서울특별시 관악구 신림로 111","서울특별시 관악구 신림동 1516","37.470558","126.936943","1층 출입구","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","대학동 주민센터","02-879-4801","2021-09-24","3200000","2022-02-14 14:37:29.0"
"신림종합사회복지관","서울특별시","관악구","11620","서울특별시 관악구 난곡로110","서울특별시 관악구 신림동 664","37.464836","126.919828","1층 출입구","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","신림종합사회복지관","02-851-1767","2021-09-24","3200000","2022-02-14 14:37:29.0"
"보훈회관","서울특별시","관악구","11620","서울특별시 관악구 신림동 남부순환로 1427 관악구 보훈회관","서울특별시 관악구 신림동 564-4","37.481166","126.909375","1층 출입구 옆","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","보훈회관","070-7039-3265","2021-09-24","3200000","2022-02-14 14:37:29.0"
"한울림장애인자립생활센터","서울특별시","관악구","11620","서울특별시 관악구 남부순환로 1692 태광빌딩","서울특별시 관악구 봉천동 947-7","37.483592","126.938176","4층","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","한울림장애인자립생활센터","02-878-2031","2021-09-24","3200000","2022-02-14 14:37:29.0"
"서울대학교","서울특별시","관악구","11620","서울특별시 관악구 신림동 관악로 1 삼성컨벤션센타","서울특별시 관악구 봉천동 산 4-1","37.468002","126.959294","관정관 2층","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울대학교","02-880-5114","2021-09-24","3200000","2022-02-14 14:37:29.0"
"서울새롬학교","서울특별시","관악구","11620","서울특별시 관악구 봉천동 보라매로 44 삼육외래센터 SRC서울센터(새롬학교)","서울특별시 관악구 봉천동 722-19","37.493192","126.927372","4층 별관","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","N","서울새롬학교","02-840-3535","2021-09-24","3200000","2022-02-14 14:37:29.0"
"하상장애인복지관","서울특별시","강남구","11680","서울특별시 강남구 개포로 613","서울특별시 강남구 개포동 12-5","37.4925543","127.0751338","복지관 1층 외부","00:00","24:00","00:00","24:00","00:00","24:00","2","N","Y","하상장애인복지관","02-451-6000","2021-09-29","3220000","2022-02-14 14:37:29.0"
"강남장애인복지관","서울특별시","강남구","11680","서울특별시 강남구 개포로 605","서울특별시 강남구 개포동 12-10","37.491954","127.0734687","장애인복지관5층","09:00","18:00","09:00","14:00","00:00","00:00","2","N","Y","강남장애인복지관","02-445-8006","2021-09-29","3220000","2022-02-14 14:37:29.0"
"충현복지관","서울특별시","강남구","11680","서울특별시 강남구 논현로98길 16","서울특별시 강남구 역삼동 669-3","37.503611","127.036971","충현복지관 입구","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","충현복지관","02-2192-0600","2021-09-29","3220000","2022-02-14 14:37:29.0"
"수서동주민센터","서울특별시","강남구","11680","서울특별시 강남구 광평로 301-4","서울특별시 강남구 수서동 718-2","37.48890229","127.104955","주민센터 민원실","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","N","수서동주민센터","02-3423-8598","2021-09-29","3220000","2022-02-14 14:37:29.0"
"일원1동주민센터","서울특별시","강남구","11680","서울특별시 강남구 양재대로55길 14","서울특별시 강남구 일원동 712-3","37.491809","127.0880284","주민센터 민원실","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","일원1동주민센터","02-3423-8395","2021-09-29","3220000","2022-02-14 14:37:29.0"
