"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","총 주자면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","주차장 위치 좌표 위도","주차장 위치 좌표 경도"
"1511731","뉴국제호텔 앞 노상 공영주차장(구)","중구 태평로1가 18-0 0","NS","노상 주차장","1","시간제 주차장","02)842-0024","1","Y","유료","N","야간 미개방","0800","2200","0900","2200","0000","0000","2019-06-10 10:41:04","N","무료","Y","유료","250000","1114010300001","600","5","600","5","0","0","0","0","0","37.56816833","126.97881468"
"1511731","뉴국제호텔 앞 노상 공영주차장(구)","중구 태평로1가 18-0 0","NS","노상 주차장","1","시간제 주차장","02)842-0024","1","Y","유료","N","야간 미개방","0800","2200","0900","2200","0000","0000","2019-06-10 10:41:04","N","무료","Y","유료","250000","1114010300001","600","5","600","5","0","0","0","0","0","37.56817308","126.97868515"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55597568","126.98386129"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55607461","126.98390319"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55630355","126.98408601"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55631366","126.98411653"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55578448","126.98383344"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55581308","126.98383302"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55583942","126.98383496"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55592104","126.98384264"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55594727","126.98385025"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55570135","126.98383852"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55567325","126.98383665"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55605018","126.98389272"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55564592","126.98383628"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55629165","126.98405716"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55609965","126.98391366"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55589141","126.98383855"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55602515","126.98388224"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55572936","126.98383776"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55575809","126.98383552"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55631925","126.98415243"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55586564","126.98383645"
"1511779","남산케이블카 공영주차장(시)","중구 회현동1가 1-19","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 09:35:54","N","무료","N","무료","0","1114012100010","330","5","330","5","0","0","0","0","0","37.55599952","126.98387251"
"1511835","남대문 초입 관광버스전용 주차장(시)","중구 남창동 282-10","NS","노상 주차장","4","버스전용 주차장","02)2290-6449","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2021-09-29 10:52:46","Y","유료","Y","유료","0","1114011200195","0","0","0","0","0","0","0","0","0","37.55929648","126.97587121"
"1511835","남대문 초입 관광버스전용 주차장(시)","중구 남창동 282-10","NS","노상 주차장","4","버스전용 주차장","02)2290-6449","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2021-09-29 10:52:46","Y","유료","Y","유료","0","1114011200195","0","0","0","0","0","0","0","0","0","37.55958063","126.97588652"
"1511835","남대문 초입 관광버스전용 주차장(시)","중구 남창동 282-10","NS","노상 주차장","4","버스전용 주차장","02)2290-6449","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2021-09-29 10:52:46","Y","유료","Y","유료","0","1114011200195","0","0","0","0","0","0","0","0","0","37.55939137","126.97587598"
"1512185","남산소파길 공영주차장(시)","중구 예장동 8-172","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 10:53:42","N","무료","N","무료","0","1114014200010","250","5","250","5","0","0","0","0","0","37.556667","126.985239"
"1512185","남산소파길 공영주차장(시)","중구 예장동 8-172","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 10:53:42","N","무료","N","무료","0","1114014200010","250","5","250","5","0","0","0","0","0","37.55673342","126.98560792"
"1512185","남산소파길 공영주차장(시)","중구 예장동 8-172","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 10:53:42","N","무료","N","무료","0","1114014200010","250","5","250","5","0","0","0","0","0","37.5570082","126.98592453"
"1512185","남산소파길 공영주차장(시)","중구 예장동 8-172","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 10:53:42","N","무료","N","무료","0","1114014200010","250","5","250","5","0","0","0","0","0","37.55717151","126.98605176"
"1512185","남산소파길 공영주차장(시)","중구 예장동 8-172","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 10:53:42","N","무료","N","무료","0","1114014200010","250","5","250","5","0","0","0","0","0","37.55706065","126.98595296"
"1512185","남산소파길 공영주차장(시)","중구 예장동 8-172","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 10:53:42","N","무료","N","무료","0","1114014200010","250","5","250","5","0","0","0","0","0","37.55685204","126.98584296"
"1512185","남산소파길 공영주차장(시)","중구 예장동 8-172","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 10:53:42","N","무료","N","무료","0","1114014200010","250","5","250","5","0","0","0","0","0","37.556925","126.985878"
"1512185","남산소파길 공영주차장(시)","중구 예장동 8-172","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 10:53:42","N","무료","N","무료","0","1114014200010","250","5","250","5","0","0","0","0","0","37.5567525","126.98567454"
"1512185","남산소파길 공영주차장(시)","중구 예장동 8-172","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 10:53:42","N","무료","N","무료","0","1114014200010","250","5","250","5","0","0","0","0","0","37.55671791","126.98553905"
"1512185","남산소파길 공영주차장(시)","중구 예장동 8-172","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 10:53:42","N","무료","N","무료","0","1114014200010","250","5","250","5","0","0","0","0","0","37.55670777","126.98546943"
"1512185","남산소파길 공영주차장(시)","중구 예장동 8-172","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 10:53:42","N","무료","N","무료","0","1114014200010","250","5","250","5","0","0","0","0","0","37.55669585","126.98540056"
"1512185","남산소파길 공영주차장(시)","중구 예장동 8-172","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 10:53:42","N","무료","N","무료","0","1114014200010","250","5","250","5","0","0","0","0","0","37.55668332","126.98533244"
"1512185","남산소파길 공영주차장(시)","중구 예장동 8-172","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 10:53:42","N","무료","N","무료","0","1114014200010","250","5","250","5","0","0","0","0","0","37.55695635","126.98590133"
"1512185","남산소파길 공영주차장(시)","중구 예장동 8-172","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2021-10-08 10:53:42","N","무료","N","무료","0","1114014200010","250","5","250","5","0","0","0","0","0","37.5571274","126.98600236"
"1520881","공유) 주양쇼핑옆 주차장(구)","강동구 명일동 47-21","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-11-05 10:50:29","N","무료","N","무료","100000","1174010100012","250","5","250","5","0","0","0","0","0","37.55284885","127.15299196"
"1520881","공유) 주양쇼핑옆 주차장(구)","강동구 명일동 47-21","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-11-05 10:50:29","N","무료","N","무료","100000","1174010100012","250","5","250","5","0","0","0","0","0","37.55285106","127.15296513"
