,고유번호,시설명,담당구,주소,연락처,홈페이지,추천수,주출입구 접근로 여부,장애인 전용 주차구역 여부,주출입구 높이차이 제거 여부,장애인용 승강기 여부,장애인 화장실 여부,장애인용 객실 이용가능 여부,장애인용 관람석 이용가능 여부,장애인 매표소 여부,시각장애인 편의서비스 여부,청각장애인 편의서비스 여부,안내 서비스 여부,휠체어 대여 여부,위도,경도
461,1703,한국천부교시흥교회,금천구,서울시 금천구 시흥대로26길  45,,,0,N,Y,Y,N,N,N,N,N,N,N,N,N,37.4419917,126.9060166
462,1706,가락동 성당,송파구,서울시 송파구 송파대로36길 34,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5009002,127.1157327
463,2189,강북삼성병원 본관,종로구,서울시 종로구 새문안로  29,02-2001-2001,www.kbsmc.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5696899,126.9724165
464,206,오류2동 주민센터,구로구,서울시 구로구 오류로 45,02-2620-7550,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1014,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4887627,126.8394745
465,217,청운효자동주민센터,종로구,서울시 종로구 자하문로 92,02-2148-5003,http://www.jongno.go.kr/dongMain.do?dong=01,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5841157,126.9705731
466,354,오륜동주민센터,송파구,서울시 송파구 양재대로 1232,02-2147-4240,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC1700000000,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5154451,127.1343502
467,1777,새소망교회,동작구,서울시 동작구 장승배기로16길 33,02-824-1004,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5067121,126.9418215
468,660,삼양동우체국,강북구,서울시 강북구 삼양로 229,02-989-1001,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.623833,127.0183507
469,1813,임마누엘교회(예신교회),강동구,서울시 강동구 명일로 262,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5420834,127.1476667
470,1406,시티렉스(CT-LEX),금천구,서울시 금천구 시흥대로 399,02-809-7530,http://www.ctlex.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4693273,126.8970414
471,789,양천보건소,양천구,서울시 양천구 목동서로 339,02-2620-3912,http://health.yangcheon.go.kr/health/index.html,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,37.5175443,126.8658971
472,680,서울중곡동우체국,광진구,서울시 광진구 긴고랑로 68,02-444-2005,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5614928,127.0832009
473,285,화곡6동주민센터,강서구,서울시 강서구 화곡로 312,02-2600-7665,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=11&dcode=HG6,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5517511,126.8500612
474,290,상도4동주민센터,동작구,서울시 동작구 성대로29길 53,02-823-0859,http://www.dongjak.go.kr/dong/main/main.do?dongCode=06,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5005603,126.9377645
475,295,신정3동주민센터,양천구,서울시 양천구 중앙로 209,02-2620-4230,http://www.yangcheon.go.kr/dong/dong0009/dongCenter/main.do,0,Y,N,N,N,Y,N,N,N,N,N,N,N,37.51510700000001,126.8547785
476,387,신대방1동주민센터,동작구,서울시 동작구 신대방길 72,02-832-6521,http://www.dongjak.go.kr/dong/main/main.do?dongCode=14,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.488904,126.9100278
477,154,답십리2동주민센터,동대문구,서울시 동대문구 한천로11길  18,02-2171-6246 ,http://dong.ddm.go.kr/intro,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,37.5674902,127.0603032
478,518,공릉치안센터,노원구,서울시 노원구 공릉로 189,02-971-0265 ,,0,Y,Y,Y,N,N,N,Y,N,N,N,N,N,37.6266702,127.0789004
479,1532,명성교회신축본당,강동구,서울시 강동구 구천면로 452,02-440-9000,www.msch.or.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5489252,127.1475719
480,124,가락2동주민센터,송파구,서울시 송파구 중대로24길 6,02-2147-4480,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC0200000000,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4885861,127.1153362
481,2684,서교초등학교,마포구,서울시 마포구 와우산로23길  20-27,02-3143-0673,www.seokyo.es.kr/,0,N,Y,Y,N,Y,N,N,N,N,N,N,N,37.5542214,126.9244389
482,2826,경동초등학교,성동구,서울시 성동구 성수일로 34,02-469-2235,www.kyungdong.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.54367939999999,127.0502832
483,3079,일신여중고잠실여고,송파구,서울시 송파구 송파대로38길 8,02-2140-8131,www.ilsin.ms.kr,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.5017159,127.1135991
484,2834,백운초,도봉구,서울시 도봉구 삼양로146길 17,02-993-5727,www.s-baegun.es.kr,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6532035,127.0139875
485,2845,응봉초등학교,성동구,서울시 성동구 독서당로62길  28,02-2281-0816,www.eb.es.kr,0,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,37.5501189,127.0325346
486,131,부암동주민센터,종로구,서울시 종로구 창의문로 145,02-2148-5095,http://www.jongno.go.kr/dongMain.do?dong=04,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.592465,126.9641238
487,2383,신아타운(병원),중랑구,서울시 중랑구 봉화산로 194,02-3423-2275,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6064082,127.0946811
488,2867,양천초등학교,강서구,서울시 강서구 양천로 329,02-3663-0006,www.yangcheun.es.kr,0,N,Y,Y,N,Y,N,N,N,N,N,N,N,37.5701684,126.8395913
489,2380,삼성미래여성병원,구로구,서울시 구로구 서해안로 2296,02-2682-2100,www.samsungmirae.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4912666,126.8404118
490,2757,서울자양초등학교,광진구,서울시 광진구 아차산로44길 26,02-457-1468,www.chayang.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5369104,127.0794839
491,2905,초당초,도봉구,서울시 도봉구 해등로32길  11,02-956-1561,www.chodang.es.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.6591735,127.0229575
492,2910,당중초등학교,영등포구,서울시 영등포구 선유로  131,02-2633-1416,www.dangjung.es.kr,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5268553,126.8924014
493,3168,방화중학교,강서구,서울시 강서구 개화동로27길 9,02-2662-4452,www.banghwa.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5651074,126.8068782
494,2963,번동초등학교,강북구,서울시 강북구 오현로 204,02-987-1863,www.beondong.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6288618,127.040486
495,2879,독립문초등학교,종로구,서울시 종로구 통일로12길 23,02-737-4684,www.dnm.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5741434,126.9602252
496,106,길동 주민센터,강동구,서울시 강동구 명일로 22-1,02-3425-7850,http://dong.gangdong.go.kr/site/contents/dong/3240152/main.jsp,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,37.5376779,127.1454566
497,1832,주는교회,금천구,서울시 금천구 독산로  237,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.4590357,126.9042265
498,98,성산2동주민센터,마포구,서울시 마포구 월드컵북로30길 22,02-3153-6920,http://www.mapo.go.kr/CmsWeb/template/seongsan2,0,Y,N,Y,N,Y,N,N,N,N,N,N,N,37.5685712,126.9089833
499,733,동소문우체국,성북구,서울시 성북구 성북로2길 31,02-741-0204,,0,N,Y,N,N,N,N,N,N,N,N,N,N,37.5896138,127.0073821
500,726,한남동우체국,용산구,서울시 용산구 대사관로 49,02-794-2205,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5335857,127.0035688
501,885,무궁화공원화장실,강서구,서울시 강서구 까치산로 18,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N,37.5415824,126.8427185
502,515,불암파출소,노원구,서울시 노원구 한글비석로 277,02-930-6119,,0,N,Y,Y,N,Y,N,Y,N,N,N,N,N,37.6523968,127.0773248
503,399,서강지구대,마포구,서울시 마포구 독막로22길 8,02-334-4975,,0,N,Y,Y,N,Y,N,N,N,N,N,N,N,37.5472944,126.9292763
504,2132,홍익병원본관,양천구,서울시 양천구 목동로 225,02-2693-5555,www.hih.or.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5284349,126.8636189
505,3136,장안중학교,중랑구,서울시 중랑구 동일로  786,02-6930-3300,www.jangan70.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6042971,127.0780346
506,2444,서울삼성학교,동작구,서울시 동작구 양녕로30길 19-4,02-823-7430,www.samsung.sc.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.4991639,126.9466497
507,957,올림픽정형외과의원,송파구,서울시 송파구 중대로 68,02-448-8817,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.4915118,127.1164066
508,2741,서울구의초등학교 서관동,광진구,서울시 광진구 광나루로30길 49,02-446-5507,www.guui.es.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.5429178,127.0799578
509,2220,강북힘찬병원,도봉구,서울시 도봉구 도봉로  446,02-1577-9229,www.himchanhospital.com,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6703415,127.0407797
510,2325,인애가한방병원(우신향한방병원),강동구,서울시 강동구 성내로6길  15,02-477-9661,www.inega.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5288213,127.1217501
511,590,사당동지구대,동작구,서울시 동작구 동작대로9길 35,02-521-0112,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.4805401,126.9794943
512,1878,서울교회,강남구,서울시 강남구 삼성로51길 7,02-558-1106,www.seoulchurch.or.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.4964998,127.0613509
513,2638,서울 역삼 초등학교,강남구,서울시 강남구 강남대로66길 21,02-563-9168,www.yeoksam.es.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.492918,127.0328543
514,173,반포1동주민센터,서초구,서울시 서초구 사평대로 273,02-2155-7591,http://www.seocho.go.kr/site/v6/index.jsp,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5050553,127.0133662
515,1998,인애교회,관악구,서울시 관악구 난곡로35길 21,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.4721044,126.9182012
516,723,남영동우체국,용산구,서울시 용산구 두텁바위로 6-1,02-793-2005,,0,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,37.5449381,126.9727745
517,289,신길6동주민센터,영등포구,서울시 영등포구 대방천로 169,02-2670-1329,http://www.ydp.go.kr/jumin/page.do?mCode=A025000000&path=jumin&dongNm=%BD%C5%B1%E66%B5%BF,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4993327,126.9098355
518,754,화곡우체국,강서구,서울시 강서구 까치산로  55,02-2602-0014,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5469135,126.8479632
519,340,오금동주민센터,송파구,서울시 송파구 중대로25길  5,02-2147-4270,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC1600000000,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5034588,127.1278487
520,1540,성심수도회 수녀원 바라동,용산구,서울시 용산구 효창원로16길 22,02-702-2910,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.534971,126.9545214
521,865,응암어린이공원 화장실,은평구,서울시 은평구 은평로11길 10,,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000001069,0,Y,N,N,N,Y,N,N,N,N,N,N,N,37.6016787,126.9235167
522,817,고려에이트리움(국민연금공단 용산지사),용산구,서울시 용산구 한강대로 259,02-1355,http://www.nps.or.kr/jsppage/hqCenter/hq/jisa1.jsp?areaCd=111B&jisaCd=1128,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5415342,126.97239
523,831,광장시장 공중화장실,종로구,서울시 종로구 종로32길 19,02-2269-8855,www.광장시장.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5701202,127.0012292
524,9,삼성디지털프라자,구로구,서울시 구로구 경인로 368,1588-3366,www.samsung.com/sec/support/digitalplaza/index_main.html ,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.496319,126.8608793
525,934,강동연세내과,강동구,서울시 강동구 올림픽로  782,02-3426-7575,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5486728,127.1275525
526,944,편강한의원,서초구,서울시 서초구 서운로1길  21,02-518-7777,http://www.wwdoctor.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4845419,127.0283996
527,1440,메가박스 신촌,서대문구,서울시 서대문구 신촌역로  30,1544-0070,http://www.megabox.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5584845,126.942202
528,2121,마리아병원,송파구,서울시 송파구 송이로 156,02-2152-6555,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4929964,127.1245911
529,860,어린이대공원후문공중화장실,광진구,서울시 광진구 능동로 216,,,0,Y,N,Y,N,Y,N,N,N,N,N,N,N,37.549363,127.0818126
530,326,불광1동주민센터,은평구,서울시 은평구 진흥로15길 10,02-351-5032,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000002303,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6103126,126.9320759
531,2063,롯데마트 송파점,송파구,서울시 송파구 중대로 80,02-2295-2500,www.lottemart.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4917416,127.1178672
532,2066,GS슈퍼상계점,노원구,서울시 노원구 한글비석로 471,02-2091-0011,gssuper.gsretail.com/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.6640332,127.0653748
533,117,홍제3동주민센터,서대문구,서울시 서대문구 세검정로4길 32,02-330-8125,http://hj3-dong.sdm.go.kr/hj3-dong/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5937421,126.9496787
534,120,목2동주민센터,양천구,서울시 양천구 목동중앙본로 120,02-2620-3960,http://www.yangcheon.go.kr/dong/dong0002/dongCenter/main.do,0,Y,N,Y,N,N,N,N,N,N,N,N,N,37.5461022,126.8716897
535,730,이문동우체국,동대문구,서울시 동대문구 이문로  133,02-965-2005 ,,0,Y,N,Y,N,Y,N,N,N,N,N,N,N,37.5951619,127.0584153
536,11,올슈퍼,금천구,서울시 금천구 시흥대로39길  45,02-894-8777,,0,Y,N,Y,N,N,N,N,N,N,N,N,N,37.4470201,126.9009209
537,1409,CGV신촌아트레온,서대문구,서울시 서대문구 신촌로  129,1544-1122,http://www.cgv.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5575088,126.944032
538,745,고척동 우체국,구로구,서울시 구로구 중앙로 76,02-2615-1911,,1,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5044001,126.8617869
539,810,국민건강보험공단 강남북부지사,강남구,서울시 강남구 압구정로38길 7,1577-1000,www.nhis.or.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5283211,127.0326316
540,816,국민연금 동대문중랑지사,동대문구,서울시 동대문구 왕산로 6,02-1355,http://www.nps.or.kr/jsppage/hqCenter/hq/jisa1.jsp?areaCd=111A&jisaCd=1112,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5756846,127.0244488
541,818,영등포구 시설관리공단,영등포구,서울시 영등포구 여의대방로 211,02-2650-1400,http://www.y-sisul.or.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5058316,126.9221789
542,1904,평강교회,중랑구,서울시 중랑구 신내로 47-1,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.6033459,127.0953117
543,4944,건강보험금천지사,금천구,서울시 금천구 시흥대로 446,1577-1000,http://www.nhic.or.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.4732597,126.8988106
544,318,상계5동주민센터,노원구,서울시 노원구 한글비석로 434,02-2116-2832,http://www.nowon.kr/dong/index.jsp?dong=1063,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.66293659999999,127.069359
545,92,삼성동 주민센터,관악구,서울시 관악구 호암로  589,02-879-4771,http://www.gwanak.go.kr/servlets/rnl/gwanak/dong/user/service/ContentServlet?cmd=CONTENT&menu_no=000383&cp_post_code=7200,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.463011,126.9309884
546,1906,큰나무교회(방화중앙교회),강서구,서울시 강서구 금낭화로  232,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5746758,126.811399
547,2742,장위초등학교,성북구,서울시 성북구 장월로8가길  41,02-942-1772,www.jangwicho.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6109873,127.0491512
548,1768,오륜교회,강동구,서울시 강동구 강동대로 235,02-485-4004,www.oryun.org/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5227084,127.1323748
549,663,월계2동우체국,노원구,서울시 노원구 월계로 317,02-990-2005,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.6284572,127.0559043
550,974,열린산후조리원,성북구,서울시 성북구 보국문로 33,02-914-1448,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.6073292,127.0100914
551,335,성수2가1동주민센터,성동구,서울시 성동구 뚝섬로  385-19,02-2286-7461,http://sd.go.kr/sd/dong.do?mCode=12H000000000,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5393129,127.05097
552,376,염리동주민센터,마포구,서울시 마포구 숭문길 14,02-3153-6650,http://www.mapo.go.kr/CmsWeb/template/yeomni,0,N,Y,Y,N,Y,N,N,N,N,N,N,N,37.5470262,126.9456359
553,890,연서공원화장실,은평구,서울시 은평구 연서로6길 8-1,,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000001069,0,Y,N,Y,N,Y,N,N,N,N,N,N,N,37.6040982,126.9166505
554,2781,서울영풍초교,송파구,서울시 송파구 오금로57길 15,02-407-2252,www.youngpung.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4962643,127.1429912
555,2786,중현초등학교,노원구,서울시 노원구 섬밭로 181,02-979-8433,www.joonghyun.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6324175,127.0662355
556,2569,응암초등학교,은평구,서울시 은평구 가좌로6길 20,02-309-5555,www.eungam.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5882608,126.9217624
557,3182,상도중학교,동작구,서울시 동작구 사당로2가길 72,02-580-8905,www.seoulsangdo.ms.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4908204,126.961525
558,2153,서울백병원,중구,서울시 중구 퇴계로46길 35,02-2270-0114,www.paik.ac.kr/new/seoul.asp,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5608987,126.9995923
559,2740,용동초등학교,노원구,서울시 노원구 한글비석로1길 81-11,02-949-0025,www.yongdong.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6416784,127.0694395
560,3099,등촌중학교,강서구,서울시 강서구 공항대로  484-12,02-2653-0392,www.deungchon.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5533338,126.8510294
561,2275,아이디병원,강남구,서울시 강남구 압구정로 148,02-547-0050,www.idhospital.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5251762,127.0250493
562,3126,숭실중학교,은평구,서울시 은평구 은평터널로7길 6,02-373-7641,www.soongsilm.net,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.593125,126.9032327
563,718,세검정 우체국,종로구,서울시 종로구 세검정로 258,02-379-0141,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.6013393,126.9612511
564,77,구의제2동주민센터,광진구,서울시 광진구 천호대로136길 55,02-450-1507,http://www.gwangjin.go.kr/office/index.jsp?dongId=07,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5472019,127.0899102
565,197,효창동주민센터,용산구,서울시 용산구 효창원로 161,02-2199-8520,http://www.yongsan.go.kr/site/dc/index2.jsp?sitecdv=S0000461,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5424211,126.9618156
566,3063,신서중학교,양천구,서울시 양천구 중앙로 206,02-2654-8011,www.sinseo.ms.kr,0,Y,N,Y,N,Y,N,N,N,N,N,N,N,37.5160121,126.8559501
567,2837,길음초등학교,성북구,서울시 성북구 길음로  142,02-818-9983,www.gireum.es.kr/,0,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,37.6078026,127.0207617
568,3082,가락중학교,송파구,서울시 송파구 송이로 45,02-2143-3101,www.karak.ms.kr,0,Y,Y,N,Y,N,N,N,N,N,N,N,N,37.5026324,127.1186676
569,3107,용문중학교,성북구,서울시 성북구 인촌로17가길 46,02-928-3871,www.ymoon.ms.kr,0,N,Y,N,N,N,N,N,N,N,N,N,N,37.5881284,127.0250507
570,2863,서울효제초등학교,종로구,서울시 종로구 대학로  12,02-762-4279,www.hyoje.es.kr/,0,N,N,Y,Y,Y,Y,N,N,N,N,N,N,37.5769696,127.0020331
571,2766,서울 윤중초등학교,영등포구,서울시 영등포구 여의나루로2길 14,02-782-2042,www.yunjung.es.kr/,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,37.5197467,126.9228068
572,2769,중흥초등학교,중랑구,서울시 중랑구 봉화산로  82,02-495-2912,www.jung-heung.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.6033076,127.0840728
573,2239,중랑프라임병원,중랑구,서울시 중랑구 공릉로 76,02-975-7500,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6171875,127.079441
574,2773,양명초등학교,양천구,서울시 양천구 중앙로 204,02-2646-1598,www.yangmyung.es.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5160121,126.8559501
575,2907,천호초등학교,강동구,서울시 강동구 구천면로 310-11,02-470-9771,www.chunho.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5473577,127.1364529
576,2404,인정병원,은평구,서울시 은평구 응암로  164,02-309-0909,www.injunghp.co.kr/,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N,37.5916222,126.9182398
577,2830,상도초등학교,동작구,서울시 동작구 성대로21길 62,02-823-2168,www.seoulsangdo.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4997141,126.9373558
578,2152,아산병원,송파구,서울시 송파구 올림픽로43길 88,02-1688-7575,www.amc.seoul.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5254548,127.1084185
579,2952,영문초등학교,영등포구,서울시 영등포구 문래로   56,02-2068-5355,www.sym.es.kr/,0,N,Y,Y,N,Y,N,N,N,N,N,N,N,37.5190993,126.8945465
580,2452,서울정인학교,강북구,서울시 강북구 인수봉로 119-20,02-983-4321,www.jeongin.sc.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6304542,127.0120257
581,2244,우리들병원,강북구,서울시 강북구 한천로 1083,02-6222-1000,www.wooridul.co.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.6424949,127.0226569
582,2247,실로암안과병원,강서구,서울시 강서구 등촌로  181,02-2650-0700,www.siloam.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5400345,126.8628887
583,2883,월천초,도봉구,서울시 도봉구 노해로70길   96,02-993-9448,www.wolcheon.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6489229,127.0522239
584,2888,전동초등학교,동대문구,서울시 동대문구 전농로16길 61,02-2214-6574,www.jundong.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5790952,127.061138
585,3187,중원중학교,노원구,서울시 노원구 공릉로 420,02-971-2788,www.joongwon.ms.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.6441977,127.0680699
586,2410,양병원제2종합검진센터,강동구,서울시 강동구 진황도로 128,02-480-8000,www.yangh.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5343195,127.1397827
587,2594,서울도림초등학교,영등포구,서울시 영등포구 가마산로65길 22,02-832-0590,www.seouldorim.es.kr/,0,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,37.5079604,126.9070328
588,2168,한일병원,도봉구,서울시 도봉구 우이천로 308,02-901-3114,www.kepcomedi.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6458568,127.0285789
589,549,홍익지구대,마포구,서울시 마포구 양화로11길 63,02-334-8150,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5523247,126.9142598
590,2157,서울의료원(강남분원),강남구,서울시 강남구 봉은사로114길 43,02-3430-0261,www.seoulmc.or.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5121472,127.0664373
591,2504,하늘어린이집,강동구,서울시 강동구 암사13길 30,02-426-5882,,0,Y,N,Y,N,N,N,N,N,N,N,N,N,37.5532635,127.1373547
592,162,개포4동 주민센터,강남구,서울시 강남구 개포로38길 12,02-3423-7870 ,http://www.gangnam.go.kr/dong/main/main.do?dongCode=400301,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4788109,127.0516147
593,166,사직동주민센터,종로구,서울시 종로구 사직로9길 1,02-2148-5033,http://www.jongno.go.kr/dongMain.do?dong=02,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5760163,126.9679914
594,170,홍은1동주민센터,서대문구,서울시 서대문구 홍은중앙로 85,02-330-8129,he1-dong.sdm.go.kr/he1-dong,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5988191,126.9471227
595,2346,강남효병원(고암빌딩),관악구,서울시 관악구 남부순환로  1704,02-885-8080,www.kangnamhyo.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4795497,126.9433403
