시설명,담당구,주차가능면,주소,위도,경도,시설분류,세부분류
로얄주차장(민영),중구,150,중구 황학동 2527-0,37.56645139,127.02178727,주차장,민영주차장
롯데백화점,중구,1073,중구 소공동 1-0 ,37.56472646,126.98096695,주차장,공영주차장
롯데시티호텔 명동 주차장,중구,68,중구 장교동 74-0 ,37.56694412,126.98808866,주차장,공영주차장
롯데에비뉴엘,중구,115,중구 남대문로2가 130-0 ,37.56414068,126.98194118,주차장,공영주차장
롯데피트인,중구,165,중구 을지로6가 21-31 ,37.56575911,127.00703558,주차장,공영주차장
마른내길 공영주차장(시),중구,34,중구 인현동1가 87-10,37.56435611,126.99452665,주차장,공영주차장
마른내길 이륜자동차주차장(구),중구,6,중구 오장동 148-21 0,37.56452251,127.00015298,주차장,공영주차장
마른내로 공영주차장(시),중구,14,중구 오장동 69-3,37.56461777,127.00121705,주차장,공영주차장
맑은내길 노상공영주차장(구),중구,17,중구 신당동 213-0 0,37.5686592,127.0122021,주차장,공영주차장
맥스타일 오피스텔 주차장,중구,211,중구 신당동 773-0 ,37.56883942,127.01055596,주차장,공영주차장
명동 엠퍼스트플레이스,중구,139,중구 저동2가 61-8 ,37.56299479,126.9896693,주차장,공영주차장
무궁화주차장(민영),중구,14,중구 정동 27-5,37.56707708,126.96996694,주차장,민영주차장
묵정공원지하 공영주차장(구),중구,499,중구 충무로5가 21-0,37.56379141,126.99979555,주차장,공영주차장
묵정주차장(민영),중구,20,중구 묵정동 27-2,37.5623981,127.00100143,주차장,민영주차장
문화공영주차장(구),중구,31,중구 신당동 425-1,37.55654107,127.01096085,주차장,공영주차장
문화주차장(민영),중구,18,중구 필동3가 15-0,37.56131779,126.99747901,주차장,민영주차장
밀리오레 주차장,중구,500,중구 을지로6가 18-185 ,37.56811,127.008579,주차장,공영주차장
방산지상주차장(민영),중구,180,중구 주교동 19-14,37.56815234,127.00080113,주차장,민영주차장
방산지하주차장(민영),중구,36,중구 주교동 19-1,37.56871142,127.00083565,주차장,민영주차장
배오개길 공영주차장(시),중구,21,중구 예관동 22-1,37.5651935,126.99833478,주차장,공영주차장
배재정동빌딩,중구,277,중구 정동 34-5 ,37.56365408,126.97218029,주차장,공영주차장
백천주차빌딩(구 경일주차장)(민영),중구,50,중구 오장동 139-1,37.56536654,127.00206312,주차장,민영주차장
버티 공영주차장(구),중구,92,중구 신당동 432-1693,37.54909105,127.00591066,주차장,공영주차장
부원주차장(민영),중구,48,중구 회현동1가 178-0,37.55775097,126.97849439,주차장,민영주차장
산다주차장(민영),중구,8,중구 다동 98-2,37.56755451,126.98181328,주차장,민영주차장
삼성생명 서소문빌딩 주차장,중구,374,중구 순화동 7-0 ,37.56157237,126.97109415,주차장,공영주차장
삼성주차장(민영),중구,23,중구 을지로4가 186-3,37.56621809,126.99896269,주차장,민영주차장
삼성주차장(민영),중구,18,중구 황학동 2491-0,37.56573333,127.0229085,주차장,민영주차장
삼우주차장(민영),중구,62,중구 충무로5가 19-8,37.56273232,126.99879655,주차장,민영주차장
삼정주차장(민영),중구,10,중구 태평로2가 69-5,37.56268185,126.97687996,주차장,민영주차장
